clickability_test_id,impressions0,impressions1,clicks0,clicks1
53ac411b0e1ea25420000069,3310,3228,6,5
53ac42d30e1ea2895200008a,3135,2980,42,24
53ac4bc867e86e4aae0000a0,3017,3012,53,60
53ac5919f33bfc43dd000006,3113,3034,37,35
53ac5aca227389bd0a000009,3021,3066,28,26
53ac5f16f33bfc43dd000011,3050,3071,29,21
53ac6052f33bfc03e8000017,3059,3042,51,43
53ac629b2273896922000012,3044,3162,56,40
53ac6986227389e514000027,3129,3144,38,26
53ac77a6f33bfc315100003a,3037,3079,92,48
53ac7a5ef33bfc564b000029,3115,3003,46,35
53ac82d2f33bfc564b000035,3129,2971,25,7
53ac88a029da14b59f000005,3059,3084,31,45
53ac8c7a29da14b59f000015,3092,3079,54,28
53ac91d652a102cc55000016,3339,3206,56,36
53ad62b929da14051a00003e,2948,3083,30,26
53ad737c29da14051a00004c,3293,3262,52,25
53ad8d9829da14190c00004a,3103,3180,36,68
53ad8fb852a1025d4300005e,3052,3106,26,38
53ad9d1152a1020cb3000035,3299,3278,41,28
53ad9f0e29da14051a000072,3214,3281,31,37
53ada24229da1410fb000031,3304,3173,7,22
53adb18429da1410fb000040,3316,3252,14,14
53adb24e52a102477100005f,3292,3242,30,24
53adc3b529da14051a000096,3279,3301,16,13
53adc80829da146d0b00006c,3383,3179,44,41
53adcbe052a102cc550000a0,3252,3308,19,28
53add53452a1025d4300009a,3247,3267,14,45
53ae07071155599030000014,3248,3273,77,29
53ae14740da30f3a9200000f,3243,3329,43,53
53aef1b60da30f3a92000025,3267,3404,22,43
53b162c3cc5d1970cd000009,3410,3231,33,63
53b184b3cc5d199bcd000018,3221,3305,34,17
53b1893846dab066c9000018,3290,3236,20,4
53b1a99a46dab08753000033,4694,4619,85,46
53b1b65dcc5d19585c000036,4010,4102,49,43
53b1c41646dab066c900003f,4126,3988,29,33
53b1cd3346dab0875300005a,4022,4097,26,25
53b1ed4ad98e8ab303000011,3061,3072,27,34
53b1f4d8d98e8a0204000018,3098,3136,49,17
53b2087ec823475159000010,4101,4052,17,18
53b2114cc823475159000014,3687,3786,55,69
53b2529ac823477ae700002d,2957,3038,75,117
53b2972cd98e8a6f18000033,3081,3130,15,29
53b2aed7d98e8a0204000047,3107,3020,41,38
53b2b8d6d98e8ab303000044,3113,3071,14,10
53b2c5a1c823471972000039,2954,3062,25,13
53b2c640c823471edc000033,3099,3092,17,23
53b2cc2bc82347c19700003b,3076,3068,23,45
53b2ccdbd98e8a26ce000046,4645,4732,37,31
53b2d35cd98e8a6f18000054,4627,4549,21,48
53b2e4dfd98e8a0204000069,4571,4665,122,156
53b2fc57d98e8a6f30000066,3593,3463,67,48
53b3035dd98e8a6f18000075,4598,4597,41,20
53b30709c82347c19700005f,4627,4572,10,16
53b30b44e07a816195000009,4552,4611,31,70
53b30efdde153aebfa000005,3582,3675,22,22
53b310e8e07a81af0700000e,3535,3629,20,18
53b3158fe07a81619500001a,4634,4563,23,13
53b31ee3de153a27ee000019,3625,3513,60,22
53b3307be07a816195000023,3532,3511,20,12
53b34c2aff70e8d9ee000012,3441,3652,16,15
53b34e0dff70e88337000021,3514,3648,23,32
53b352f9ff70e8e5b2000014,3529,3630,23,16
53b3559cff70e8d9ee00001d,3696,3524,48,47
53b35a4aff70e8e5b2000018,3501,3602,15,13
53b3629aff70e8e5b2000019,3505,3590,27,60
53b36e3aff70e8ae2c000011,2791,2860,20,27
53b41012cf4a0c8fb800000e,3481,3724,15,11
53b41881cf4a0caeb600001a,3607,3535,54,26
53b42288cf4a0c3e6100001c,3635,3475,72,70
53b4318ccf4a0c5303000023,3611,3580,21,14
53b43632d963e1a4a0000021,3101,2992,9,15
53b438d5cf4a0c8fb800004b,3682,3635,18,12
53b44125d963e131f800003a,3063,3088,31,13
53b442c7d963e1a4a0000043,3005,3061,29,13
53b4448dcf4a0c3e61000050,2851,2810,34,17
53b44566cf4a0c8fb800007c,2941,2741,34,36
53b44804d963e1e83d00003c,2794,2789,44,60
53b4484bcf4a0c5303000057,2769,2784,10,21
53b44a43d963e1d86f000054,2792,2876,20,12
53b4501cd963e156bd000058,2870,2769,0,10
53b454aad963e1a4a000005e,2855,2752,31,29
53b45dbbcf4a0cf85d000053,2802,2822,20,7
53b4629ccf4a0caeb600006b,2788,2817,11,12
53b466b7cf4a0cf85d000066,2771,2735,11,14
53b468a8cf4a0c3e6100008a,2840,2826,13,12
53b478a4cf4a0c5303000094,2719,2789,45,44
53b47abcd963e1837b00007e,2835,2954,60,88
53b47ad2cf4a0cf9cf000070,2809,2847,30,20
53b47b6fd963e131f80000a8,2810,2864,16,23
53b47badcf4a0cf9cf000071,2785,2783,20,33
53b47f49cf4a0c3e610000a3,2893,2723,33,12
53b48378cf4a0c3e610000ae,2829,2900,41,23
53b48527cf4a0c53030000aa,2808,2776,10,22
53b48d0fd963e156bd0000ac,2800,2850,4,23
53b4a4c5d963e1837b0000b2,2752,2764,14,13
53b4ab34d963e1837b0000bd,2899,2805,15,12
53b4b3c8d963e1837b0000c2,2840,2744,13,28
53b4bffdd963e156bd0000d6,2830,2906,9,16
53b4c215cf4a0c53030000e4,2828,2798,23,13
53b4d4d8cf4a0cf85d0000bf,2843,2814,28,60
53b53726c9b3e5a4c0000005,2857,2902,20,33
53b54aa69fdfe99417000007,2843,2818,34,14
53b555ae9fdfe9941700000c,2815,2806,30,20
53b5633dc9b3e5de19000017,2741,2840,36,32
53b56582c9b3e5e7a0000028,2816,2796,22,12
53b57070c9b3e5430d00001e,2941,2755,15,7
53b57dc9c9b3e5e8e100002e,2898,2756,10,13
53b57ee29fdfe98e32000037,2857,2781,25,34
53b585da9fdfe9ffd7000033,2842,2837,13,12
53b58692c9b3e5de19000034,2813,2806,38,33
53b587689fdfe9aae9000037,2848,2812,52,30
53b5880f9fdfe9aae900003b,2815,2859,10,10
53b599119fdfe9941700004e,2764,2853,21,19
53b59d209fdfe910ab000046,2848,2848,16,23
53b5a56d9fdfe910ab000057,2757,2770,26,35
53b5a7e59fdfe98e32000062,2827,2756,13,22
53b5aec59fdfe910ab000060,2856,2856,60,46
53b5c3efc9b3e5de19000080,2891,2802,78,69
53b5c659c9b3e5e7a00000a0,2858,2827,24,40
53b5c9fb9fdfe91449000093,2758,2859,31,27
53b5ceca9fdfe910ab000080,4769,4595,18,30
53b5efd09fdfe9aae90000b7,2848,2797,25,27
53b8604655a05df1fd000010,2834,2846,37,40
53b8686755a05d3c30000007,2789,2849,30,40
53b88c4355a05d5ab3000014,2792,2801,20,13
53b8b7dc0874028f11000024,2959,2790,31,40
53b9f84b5bdd40397500000f,2881,2760,74,58
53ba0b0bac5c6ed913000012,2781,2927,10,13
53ba180bac5c6e71cd00001a,2882,2849,41,21
53ba47f63d73c52324000001,2849,2801,54,46
53bb8e461d9f3fccd4000027,3004,3119,49,32
53bbde3c1d9f3f370f000022,3069,3090,95,27
53bbf7f29a9bf15cb0000033,3013,3120,58,56
53bc19e59a9bf1171e00003f,3105,3050,27,25
53bc29259a9bf13245000059,3129,3152,8,14
53bc31621d9f3f29fc00007a,3116,3094,23,4
53bc4e5e9a9bf1a9d8000055,3735,3543,38,16
53bc52e11d9f3ff73c000062,3125,3136,56,24
53bc682c9a9bf1b8ee000009,3057,3120,7,24
53bc68e39a9bf13245000093,3136,3019,8,27
53bc6a3d1d9f3f29fc00009e,3084,3035,16,27
53bc71bb96b7e7ff38000006,3110,3051,22,12
53bc769d96b7e7919d000005,3096,2972,14,6
53bc7bd87fdbcb8ef3000008,3033,3073,25,18
53bc80bf96b7e78149000010,3157,3200,42,41
53bc81617fdbcb9229000015,3075,3214,14,7
53bc830696b7e79037000014,3564,3497,30,30
53bcc39b7fdbcb8ef300001c,3068,3117,22,22
53bccd8c96b7e7919d000024,3667,3542,28,17
53bd491796b7e78b8b00002b,3043,3007,9,8
53bd4d3396b7e7d45800002d,3630,3505,32,26
53bd52db96b7e78b8b000036,3582,3570,22,11
53bd6d9d2c277d6efc000006,3698,3558,11,23
53bd70c92c277d501100000c,3568,3535,51,55
53bd77f590cf53ff01000010,3616,3452,47,36
53bd856c2c277d501100001a,3509,3601,11,17
53bd8d6d90cf53b28900002a,3572,3675,28,30
53bd93a990cf53f4f600001b,3608,3544,40,16
53bda1d22c277d3fa700002f,3590,3590,43,17
53bdc6ab90cf531c7e00005e,3568,3561,32,15
53bdc77a2c277d5011000061,3584,3620,41,41
53bdeaf62c277d872a00004b,3663,3495,36,12
53bdf17290cf53b28900005c,3605,3605,19,21
53be834090cf531c7e00007e,3586,3562,28,14
53beab7d2c277d671d00007d,3531,3569,89,88
53beb3e990cf531c7e000091,2551,2604,16,20
53bebb75f8df06e1e8000009,4228,4057,89,72
53bec648f8df068d8a00000f,4697,4593,17,29
53becf0026fbe5cbf200000d,4551,4628,12,18
53becfa226fbe594bd000016,4653,4614,27,28
53bed557f8df0672a8000023,4063,4110,13,30
53bee13726fbe524ed000026,4113,4094,24,4
53bef3e2f8df064c3e00004a,3556,3518,27,11
53bf0849f8df068d8a000056,3385,3592,13,49
53bf19f3f8df066c23000070,3543,3565,27,20
53bf21aff8df06e1e8000070,3452,3465,41,38
53bf233b26fbe54fef000072,3496,3565,37,11
53bf297cf8df064c3e000076,3525,3414,38,13
53bf61d626fbe5b95b000099,3464,3509,21,25
53bf665d26fbe594bd000094,3097,2866,25,33
53bfda0ef8df064c3e00009e,3477,3466,18,15
53bfed88f8df064c3e0000ab,3511,3521,40,33
53bff270f8df0616600000ac,3477,3417,57,22
53c0098426fbe5cbf20000aa,3471,3484,51,36
53c00bc7f8df0672a80000c9,4085,4108,71,61
53c01a0de172b7a4a2000015,3335,3432,50,60
53c01fbce172b7a4a200001e,2952,3029,26,30
53c049984a4dbbc37f000033,4343,4461,18,20
53c04b564a4dbb695200003e,4344,4411,40,18
53c0527f4a4dbb9363000034,4213,4374,31,25
53c053d95d80f083ea000017,4265,4195,24,14
53c065065d80f0fce5000025,3967,3782,42,29
53c06b695d80f09ef3000034,3842,3917,91,106
53c06e645d80f083ea00003b,3824,3939,33,47
53c089d05d80f0f4ac000046,3877,3964,48,36
53c093de5d80f0f4ac000054,3991,3880,38,33
53c0d0905d80f083ea000063,3871,3855,35,30
53c0dea44a4dbbe22900005e,3858,3938,14,34
53c1dedcc80404d594000017,3860,3903,52,44
53c1f139f69982a56500001a,3962,3864,19,10
53c2e54872263ee9a2000005,3868,3940,29,24
53c2f81ce274f95851000007,3847,3870,15,25
53c345ad72263ec5fd00001a,3915,3953,23,9
53c372b672263ede7e000023,3058,3085,37,33
53c3becc72263ec5fd000045,3544,3644,21,20
53c3d0c3e274f9091500002f,3553,3554,68,57
53c3eefa72263ee9a200004b,3532,3610,17,19
53c3f33172263ee9a2000052,3564,3601,66,41
53c41353e274f995aa000053,3530,3680,21,26
53c420e3e274f9d01f00005e,3576,3565,19,22
53c428a176a134f85900000d,3068,3071,10,17
53c4319776a13462e500000a,3038,3103,23,16
53c45608cc86149f4d00001a,3003,3155,52,50
53c4577bcc86149a5500001d,3130,3051,55,93
53c45cd8cc86149f4d000022,3063,3150,32,19
53c45f8a76a1349c9500003a,2975,3108,20,18
53c4640976a134f859000041,3082,3091,33,51
53c465d976a1349c95000052,3060,3062,21,14
53c468ac76a1348576000063,3097,3122,20,17
53c49e7cef45eb86d7000028,3093,3159,15,8
53c4a7f5ef45eb86d700002f,3085,3015,140,56
53c53767ef45eb5d83000043,3097,3064,30,36
53c549ef530f034222000005,3351,3249,26,8
53c553a2530f034222000010,3092,3160,18,29
53c554163474f5128600000c,3116,3014,23,14
53c55f62530f03ee2b000020,3060,3104,8,12
53c578a282da61420200000f,3593,3724,17,20
53c5797782da614202000017,3108,3087,21,11
53c589a1845a356f6f000031,6200,6247,38,29
53c58fb282da61ee9900002c,3142,3075,11,21
53c5a89282da61b8ce000027,3141,3091,13,22
53c5c4bd845a35f7d2000038,3058,3016,54,44
53c5d5d5845a35d0e2000047,3138,3012,27,54
53c5ea64a37781781900000a,3069,3124,17,13
53c615f029d067489e000013,3089,3157,41,49
53c61aa8a37781c66f000015,3307,3160,28,39
53c663a529d0672822000017,3072,3122,41,22
53c69e6529d067099600003d,3038,3041,42,35
53c69fd6a37781c66f00002a,3064,3098,37,22
53c6a0ac29d067489e000027,3019,3050,37,26
53c6b6b029d067199e000034,2998,3081,37,28
53c6bbcba37781c66f000041,3587,3717,47,44
53c6be11a37781837700005b,3685,3563,48,46
53c6c3efa37781c66f00004b,3006,3113,26,25
53c6d477a377812f3100005c,5993,6339,44,48
53c6da29a37781f009000054,6077,6174,60,77
53c6db8ca377817819000042,6378,6128,102,87
53c6dbf229d0677e3b00004f,3281,3296,51,18
53c6dbfb29d067282200004d,6226,6263,31,94
53c6e1c8a377810b9a000059,6024,6158,128,102
53c6e2fb29d067199e00006d,3573,3621,23,28
53c6e5c229d067099600007e,3558,3632,91,66
53c6e96629d0670996000088,3663,3528,48,27
53c70155a377818377000094,6185,5933,50,23
53c70491a377810b9a000073,3226,3321,30,40
53c70b68a37781c66f000074,6173,6124,41,48
53c710f4a37781c66f00007e,6059,6115,76,49
53c71ca629d067489e000072,6185,6255,114,70
53c72dbba377817819000086,3654,3580,98,44
53c731b629d067bcd900007e,3900,3911,85,75
53c7d8c54273de3f67000018,3658,3587,66,27
53c7e1544273de3f6700002e,3625,3543,33,50
53c7f5884273de363000001a,3487,3590,43,30
53c7fe384273de563b00005b,3600,3531,20,17
53c8042ad52a7b8879000045,3553,3621,29,19
53c805994273de563b000068,3545,3532,33,27
53c807cfd52a7be22d000059,3704,3632,26,32
53c80eded52a7b887900004f,3636,3666,76,67
53c8116ed52a7be22d000070,3603,3539,42,43
53c8124e4273de1af700005d,3593,3588,11,39
53c821604273de563b000083,3838,3849,17,22
53c824e6d52a7b046b00006f,3988,3862,76,54
53c82f48d52a7b9b9c000077,3891,3951,26,24
53c8317a4273debe6d0000a3,3211,3271,6,4
53c833294273de3f6700008a,3886,3883,38,37
53c8380c4273de3630000057,3936,3914,38,8
53c8385b4273defa3d000092,3878,3844,26,19
53c88fa0785a666ad6000001,3252,3270,31,26
53c8a125785a66342500000b,3290,3377,45,28
53c91ed9f3568518b6000010,3236,3224,20,31
53c92f37785a66d0ff00001a,3211,3330,72,54
53c93112785a662ab1000018,3275,3356,182,145
53c931e3785a664d5f000028,3261,3258,20,14
53c94915785a66d0ff00003d,3219,3233,16,36
53c94a62f35685cb4500003e,3314,3244,33,20
53c94a6a785a662ab100003a,3306,3304,77,57
53c955fcf35685c38e00004a,3244,3158,18,42
53c956a1785a662ab100004e,3341,3202,14,14
53c97636785a666ad6000069,3329,3295,35,38
53c97cc7785a663425000095,3205,3293,47,17
53c98751785a6634250000a3,3355,3206,23,27
53c98a01f35685a77f000077,3333,3267,48,41
53c98bf6f35685cb4500009c,3334,3224,12,12
53c9c434f35685ffaa0000b2,3282,3323,55,47
53c9c485785a662ab10000b0,3333,3303,25,37
53ca356422c99864d2000004,3209,3358,31,28
53ca85e722c998ed2700000a,3325,3207,19,22
53cafafb95d97db0da00002b,4160,4060,21,14
53caff9195d97d96fa00001d,3243,3240,39,32
53cb4d874ea0768b48000003,3255,3274,62,41
53cc3d02abeeb786a1000019,3310,3218,28,22
53cd22754f32a694d3000017,3254,3273,99,93
53cd39d4ddae0fff14000021,3223,3251,126,107
53cd3bbeddae0fff14000029,3247,3235,89,106
53cd46184f32a666dd000031,3279,3204,59,12
53cd4cd8ddae0fb2a600003a,3219,3334,27,30
53cd4fefddae0fb86600003e,2907,2763,26,18
53cd61044f32a666dd00005a,5673,5692,29,20
53cd6517ddae0fa7ee000053,3513,3601,13,15
53cd6b574f32a694d3000076,4106,4035,34,24
53cd77e0ddae0fb2a6000064,4113,4067,55,39
53cd7efc56f0d0eaff000003,3296,3207,28,28
53cd903c56f0d055b4000015,2827,2889,27,52
53cda1d4841393da30000020,2812,2901,24,35
53cda532841393a91500002a,2873,2807,11,13
53cdba3884139332e5000037,3386,3536,32,17
53ce4fd7a8815394ee000003,2816,2875,39,38
53ce9b39d7c914c6cd000001,3516,3530,25,18
53ce9d48cd24baa615000009,2826,2843,12,20
53cea2bdcd24ba2a48000006,3496,3611,9,22
53cea4e8cd24bad1cb000009,3478,3541,42,24
53cea96ccd24ba8d6100000a,3432,3463,21,27
53ceb37dd7c9144c4e000010,3336,3469,27,60
53cec3dfd7c914f75e000027,2553,2664,28,26
53cecb23cd24ba2a4800002a,3054,3037,26,20
53cecbafcd24ba2a48000032,3027,3164,20,34
53ceeaaccd24ba2ece00005e,3121,2942,35,23
53ceefc2d7c9144ec1000064,2639,2763,39,64
53ceff09541edff39b000001,3085,3053,74,51
53cf02efe54a0f9f0d000006,2985,3023,10,12
53cf0352e54a0f093100000e,3084,2990,15,8
53cf09f8e54a0f85cf00000c,3056,3122,13,30
53cf2247e54a0f797b000012,3102,3032,74,34
53cf5dd5e54a0f9f0d000021,3091,3071,32,45
53cfb304e54a0fb76500002c,3123,3046,36,28
53cfcd0b541edff39b00002f,3015,3028,47,50
53cfcd90541edff39b00003e,3030,2989,41,35
53cfce19e54a0f797b000039,3069,2989,11,20
53cfd088e54a0fb9bb000038,3035,3082,29,31
53cfdf1e541edff5b1000051,2701,2763,21,17
53cfe6b5541edf03ac000061,3040,3089,30,15
53cffb2de54a0fb9bb00006e,2673,2692,11,25
53cffe28541edff5b1000087,2677,2737,18,23
53d01159e54a0fb9bb00009f,2549,2645,106,89
53d01791541edff5b10000b9,2708,2693,42,29
53d01e2fe54a0fb7650000ad,2650,2593,55,40
53d03404541edfb2ff0000d9,3578,3493,46,47
53d03c88541edff39b0000d0,2774,2762,23,34
53d064e0c28bd2ad18000005,3679,3546,24,39
53d06c596e42cfd35200000c,3654,3677,62,35
53d0ca9c6e42cfd52a00001f,3535,3648,55,34
53d0f75cc28bd2ad1800001d,3648,3582,25,46
53d0f7d4c28bd2e3d3000038,3555,3614,20,37
53d112a2c28bd2dda300002f,3718,3750,21,32
53d12397c28bd25a2600003d,4093,4109,11,31
53d12a2f6e42cf0fc3000033,3649,3638,16,15
53d14d1c6e42cf562600007a,2505,2555,9,8
53d14ea2c28bd2e3d3000087,3600,3641,52,53
53d151b56e42cf0fc3000075,3333,3258,34,27
53d15471c28bd2e0b7000099,3343,3321,25,18
53d16188c28bd2e3d3000094,3296,3253,32,9
53d1619ac28bd25a260000a4,3199,2989,17,7
53d166e36e42cf950200007e,3338,3351,44,26
53d169dfc28bd2b0d60000af,3324,3327,32,11
53d16d77c28bd2e3d30000a7,3091,3063,11,24
53d174f36e42cf66b0000058,3275,3280,17,20
53d1761b6e42cfd35200009d,3239,3274,51,34
53d1a3dfe5eafd3927000003,3000,3020,17,11
53d1a6423372180afc000007,3340,3258,9,7
53d1c568e5eafde1e200000d,3249,3252,20,43
53d1c6f9e5eafd9ca8000010,3334,3336,15,16
53d1c7bce5eafd9ca800001a,3063,3055,27,49
53d1ee86e5eafde1e200002b,3232,3256,30,12
53d20263337218c11300002e,3154,3161,30,16
53d26511e5eafd392700003c,3214,3303,31,15
53d26dc3e5eafde1e2000057,3202,3295,31,30
53d2750b3372180ab700004c,3292,3242,52,41
53d276c7337218c11300004d,3268,3245,50,32
53d2773fe5eafde1e2000068,3319,3243,57,59
53d277bee5eafd0cd400004a,3293,3302,31,56
53d280c7e5eafd392700006e,3219,3389,28,27
53d280f1e5eafd0cd4000053,2579,2562,12,9
53d28d2a78689b7d6a000008,2558,2579,17,16
53d29f2282514c09c1000001,2566,2565,23,17
53d2a1241104d75d47000002,3031,2995,13,7
53d2a4001104d79bc6000004,3638,3566,37,28
53d2ac0e1104d75d47000017,3107,3034,39,34
53d2ae361104d7720c000011,3058,3015,16,12
53d2b60d2089a68529000018,3064,3076,12,22
53d2c5355be10c971c000001,3089,3023,22,33
53d2c9765be10c179b000008,3072,2998,31,31
53d2cad8f9667b863f000006,3013,3073,38,18
53d2dbe7aec60fd493000006,2998,3025,14,17
53d2e945aec60f324000000d,3098,3036,27,31
53d2f922aec60f324000002e,3136,3111,37,28
53d2ff82aec60facdd000016,5170,5114,24,14
53d30c906b0ec98813000015,3117,3218,58,49
53d40718aec60f1d6500002e,3048,3054,20,14
53d5cfdaababce74bc000005,3063,3088,32,21
53d5d8061300e681f0000009,2541,2563,27,18
53d5dcb6ababceba36000009,3120,3133,34,40
53d5de01ababce8694000006,3171,3027,31,37
53d62c011300e67ded00001f,3087,3027,35,24
53d639d6ababcea05f000014,3028,3027,17,15
53d642181300e67ded00002c,2953,3138,51,36
53d644d5ababce8694000021,3114,2960,89,45
53d64c0e1300e681f000002e,3031,3110,10,16
53d6574bababceba36000037,2538,2495,26,22
53d65d45ababce869400003f,2521,2516,17,14
53d66935ababce74bc000042,2555,2516,13,17
53d66981ababce7b43000053,3186,3105,38,44
53d66dff1300e6ab6f000061,2574,2598,27,15
53d672d21300e69e0d000069,2876,2931,24,37
53d67668ababce48ef00004f,2572,2598,26,29
53d67bcc1300e697c6000069,2577,2591,28,19
53d67e6d1300e6ab6f000074,2523,2507,8,10
53d67f9eababce74bc00006a,2831,2891,14,17
53d6820e1300e681f000007b,2835,2826,55,46
53d6929f1300e681f0000090,2832,2909,10,3
53d694a71300e67ded000082,2950,2898,16,23
53d699d7ababcea05f00007e,2996,2850,24,21
53d6a4311300e67ded000093,2849,2837,11,10
53d6a7feababceba3600009d,2960,2852,36,39
53d6bbf5ababce48ef0000aa,2836,2900,10,13
53d6bbfeababce7b430000c4,2599,2529,16,21
53d6c00bababce86940000b8,2826,2811,43,33
53d6c2851300e6a6ea0000a5,3096,3015,27,35
53d6c87d1300e69e0d0000c4,3090,3041,46,17
53d6fa7b1946b50c20000010,2548,2607,11,11
53d72b703fad607d5c00001c,2564,2630,11,11
53d79cf21946b5eccd00001e,2629,2546,18,38
53d7a3ad1946b56458000021,3527,3612,64,41
53d7aca63fad6078b600001e,2624,2618,17,5
53d7ccf53fad60486b00002b,3130,3098,22,23
53d7d13f3fad6078b6000038,3061,3052,14,6
53d7d6371946b5621300002b,3049,3029,11,14
53d7d79c3fad6078b6000044,3088,2998,9,19
53d7dd493fad60946300002a,3093,2973,10,22
53d7ed753fad6078b600006a,2967,3074,9,25
53d7fecb3fad60da3b000013,3101,3008,39,51
53d81bf8a324d2cc47000010,3106,2998,17,13
53d83a73a324d2475500001a,3070,3042,75,33
53d84944cc7b6ebd5100000d,3015,3076,20,19
53d84f5ecc7b6ed131000012,3091,3088,39,43
53d85117cc7b6e387100001c,3063,3108,57,46
53d85a750a6f7ae5af000002,3073,3117,19,16
53d85d84592e0743c400000e,3115,3069,24,19
53d893940a6f7ac417000009,3096,3044,19,25
53d8d1fe592e075f34000011,3011,3059,12,5
53d8fe10592e07a1fe00001b,3019,3001,104,76
53d900620a6f7ae8cd000027,3131,3084,37,32
53d9057b0a6f7ab4a8000034,3166,3050,16,37
53d90678592e078df700001d,3062,3091,29,45
53d9143b45ba39cd44000009,3015,3069,11,5
53d914fcfb557407e200000c,3154,3086,16,29
53d9449f45ba39bd6300003d,197,171,1,3
53d9471f45ba39cd44000046,2987,3046,14,29
53d953a4fb557468d5000046,3102,3029,17,23
53d9554b45ba39bd63000056,3073,3000,80,42
53d9580945ba39cd4400005b,3132,3109,27,32
53d973ed45ba39bd63000083,3194,2991,46,23
53d97dbc45ba39dca500006c,2501,2596,14,30
53d985fa45ba3905b0000068,3078,3117,9,29
53d98f3845ba3974df000080,2543,2543,23,19
53d99417fb55748625000089,4094,4012,38,19
53d9988a45ba39cd440000a0,3168,2946,19,33
53d9a90e45ba39dca5000083,3050,3074,43,37
53d9bc0045ba39cd440000a9,3073,3052,46,54
53d9c3d545ba39bd630000b6,3065,3091,22,14
53d9ead945ba39bd630000c2,2610,2566,32,26
53da49a445ba39dca50000b0,2495,2534,15,8
53da4a0145ba39dca50000b5,2606,2475,46,40
53da4a23fb557468d50000ad,2433,2618,46,18
53da4db145ba39bd630000dc,2529,2615,29,17
53da5ee645ba39dca50000d7,3294,3319,14,10
53da6c064d33e2cafb000016,2654,2636,14,17
53da70cafdc69fdb48000007,2533,2658,29,16
53da81eefdc69f1b00000015,3108,3088,26,21
53da91a731693d3a3500000c,2492,2591,8,25
53daa0e731693d8045000028,2511,2542,15,16
53daa393c8d9d1ca14000029,2506,2610,9,9
53dab803ce6a42ae59000020,4110,4028,17,20
53dabbedce6a42ae5900002b,4071,4071,15,15
53dadc45ce6a422808000037,4156,4101,34,8
53db87252248653b36000023,5128,4969,52,49
53db8e9f2248657aa1000027,4137,4096,63,29
53dbb669a2833a2adc000008,5130,5180,26,40
53dbb7caa2833a59dd00000d,5095,4996,50,116
53dbc344a2833a533c000012,5272,5148,27,15
53dbc3e1a2833a533c000018,10135,10243,116,115
53dbd52ba2833a4ff400001c,4958,4844,14,32
53dbd5b5a2833a8a5b000025,4933,4939,82,33
53dbe3ed2866d1c05b000009,4926,4848,53,69
53dbe6ad2866d1c05b00000c,4951,4915,66,109
53dc006192c6cabdef000001,4994,4933,22,35
53dc067092c6ca5a3c000007,5004,4912,25,37
53dc0aab92c6cabf1f000012,3662,3544,10,4
53dd246bb14d035376000007,4928,5040,52,31
53dd416d83bce9e46400000a,4960,4881,23,17
53dd5192b14d033f0b000014,4814,4952,15,21
53dd533883bce9e464000013,5008,4855,19,19
53dd59d4b14d034b51000015,4918,4969,20,15
53dd5a3bb14d034b5100001e,4692,4666,27,23
53de4a07b31710e931000007,4916,4765,39,39
53de6af8b31710059a00001b,4917,4776,36,27
53de76167279bffac4000026,4972,5048,37,15
53de7de17279bf17fa00001c,3591,3628,24,15
53dea3d47279bf17fa000033,3559,3580,20,47
53dea7a87279bfd9af00002b,3595,3500,26,25
53deaec37279bf78e000003f,3670,3578,9,8
53ded4237279bf744300004a,3590,3638,25,33
53df358bd2bf815518000009,3459,3595,26,38
53df3b46006f3491ea00000f,2533,2523,9,13
53df92fdd2bf81406300000b,3524,3629,10,16
53df9422d2bf81b02e000011,3867,3883,40,33
53dfab6b006f34330c000025,3550,3630,50,66
53dfca73006f34d361000046,4086,4042,55,36
53dfcb87006f34330c000043,4171,4151,32,52
53dfd470d2bf81c672000048,4084,4061,28,24
53dfdbb5006f347b5d000052,4096,4104,30,39
53dfe1a4d2bf81c672000059,3575,3603,20,16
53dfe39947b636c0c9000005,5170,5054,28,42
53dff13289352d4640000001,3344,3279,17,11
53dffe296fceaf398c000005,2961,3093,22,7
53e016796fceaf398c000023,3868,3767,36,15
53e01ab06fceaf5974000012,3902,3868,21,30
53e053f734ae7caa20000024,3903,3868,29,16
53e0cd3c6fceaf976c00002f,2931,2844,33,14
53e0cfa26fceaf220400001e,2834,2906,18,35
53e0e43e6fceaf32c0000037,2894,2826,10,18
53e0fdd143eda7cf9300000e,4547,4523,57,46
53e1141ae80b54b11900001d,3934,3888,10,18
53e1176e43eda7c26d000018,3920,3855,18,17
53e11c5243eda7db20000032,3824,3896,27,15
53e12a02e80b548a74000029,2785,2843,45,39
53e13073e80b54f7db000004,2732,2855,16,14
53e1333de80b54b11900003e,2874,2788,11,7
53e133dfe80b54b119000042,3122,3105,15,10
53e14108e80b542c00000041,4584,4587,38,24
53e14a6f43eda7cf9300004a,3087,3061,21,23
53e14e1543eda7db16000053,3158,3013,37,25
53e1604e43eda7cf93000063,3118,3073,22,7
53e17e09e80b549519000060,3126,3133,24,31
53e20e73e80b549519000074,3094,3127,10,31
53e229f3e80b54951900007b,3108,3047,49,47
53e2386de80b54511500008f,4056,4113,36,27
53e24c7255963259ff00000a,4053,4121,86,45
53e258ff9340c1bcdb000006,4042,4301,60,70
53e264f5eb8808c0c3000014,4500,4658,19,38
53e26f49eb8808c0c3000028,2813,2852,34,35
53e29c515fba14208d00002b,2785,2835,19,43
